cpu_cycle,ppu_frame,ppu_scanline,ppu_dot,m2_phase,kind,addr,value,dmc_bytes_rem,dmc_sample_addr,dmc_irq_flag,dmc_irq_en,dmc_silence
36481114,1226,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
36510895,1227,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36540675,1228,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36570456,1229,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
36600237,1230,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36630017,1231,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36659798,1232,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
36689579,1233,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36719359,1234,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36749140,1235,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
36778921,1236,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36808701,1237,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36838482,1238,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
36868263,1239,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36898043,1240,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36927824,1241,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
36957605,1242,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
36987385,1243,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37017166,1244,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
37046947,1245,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37076727,1246,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37106508,1247,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
37136289,1248,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37166069,1249,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37195850,1250,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
37225631,1251,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37255411,1252,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37285192,1253,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
37314973,1254,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37344753,1255,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37374534,1256,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
37404315,1257,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37434095,1258,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37463876,1259,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
37493657,1260,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37523437,1261,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37553218,1262,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
37582999,1263,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37612779,1264,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37642560,1265,-1,0,L,frame,$0000,$00,0,$EDC0,0,0,1
37671426,1266,252,325,L,W,$4015,$00,0,$EDC0,0,0,1
37672341,1266,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37702121,1267,-1,0,H,frame,$0000,$00,0,$EDC0,0,0,1
37729750,1268,242,24,L,W,$4010,$4F,0,$EDC0,0,0,1
37729756,1268,242,42,L,W,$4011,$00,0,$EDC0,0,0,1
37729762,1268,242,60,L,W,$4012,$FF,0,$EDC0,0,0,1
37729768,1268,242,78,L,W,$4013,$00,0,$FFC0,0,0,1
37729774,1268,242,96,L,W,$4015,$10,0,$FFC0,0,0,1
37731822,1268,260,102,L,W,$4010,$0F,1,$FFC0,0,0,0
37731902,1268,-1,0,L,frame,$0000,$00,1,$FFC0,0,0,0
37732199,1268,1,210,H,W,$4010,$8F,1,$FFC0,0,0,0
37761682,1269,-1,0,L,dmc_get,$0000,$00,0,$FFC0,0,1,1
37761682,1269,-1,0,L,dmc_en_set,$4010,$00,0,$FFC0,0,1,1
37761682,1269,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
37791463,1270,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
37821244,1271,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
37851024,1272,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
37880805,1273,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
37910586,1274,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
37940366,1275,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
37970147,1276,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
37999928,1277,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38029708,1278,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38059489,1279,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
38089270,1280,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38119050,1281,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38148831,1282,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
38178612,1283,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38208392,1284,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38238173,1285,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
38267954,1286,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38297734,1287,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38327515,1288,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
38357296,1289,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38387076,1290,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38416857,1291,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
38446638,1292,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38476418,1293,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38506199,1294,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
38535980,1295,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38565760,1296,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38595541,1297,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
38625322,1298,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38655102,1299,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38684883,1300,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
38714664,1301,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38744444,1302,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38774225,1303,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
38804006,1304,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38833786,1305,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38863567,1306,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
38893348,1307,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38923128,1308,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
38952909,1309,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
38982690,1310,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39012470,1311,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39042251,1312,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
39072032,1313,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39101812,1314,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39131593,1315,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
39161374,1316,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39191154,1317,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39220935,1318,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
39250716,1319,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39280496,1320,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39310277,1321,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
39340058,1322,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39369838,1323,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39399619,1324,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
39429400,1325,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39459180,1326,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39488961,1327,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
39518742,1328,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39548522,1329,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39578303,1330,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
39608084,1331,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39637864,1332,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39667645,1333,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
39697426,1334,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39727206,1335,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39756987,1336,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
39786768,1337,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39816548,1338,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39846329,1339,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
39876110,1340,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39905890,1341,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39935671,1342,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
39965452,1343,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
39995232,1344,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40025013,1345,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
40054794,1346,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40084574,1347,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40114355,1348,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
40144136,1349,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40173916,1350,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40203697,1351,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
40233478,1352,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40263258,1353,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40293039,1354,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
40322820,1355,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40352600,1356,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40382381,1357,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
40412162,1358,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40441942,1359,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40471723,1360,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
40501504,1361,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40531284,1362,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40561065,1363,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
40590846,1364,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40620626,1365,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40650407,1366,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
40680188,1367,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40709968,1368,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40739749,1369,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
40769530,1370,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40799310,1371,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40829091,1372,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
40858872,1373,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40888652,1374,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40918433,1375,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
40948214,1376,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
40977994,1377,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41007775,1378,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
41037556,1379,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41067336,1380,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41097117,1381,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
41126898,1382,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41156678,1383,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41186459,1384,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
41216240,1385,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41246020,1386,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41275801,1387,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
41305582,1388,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41335362,1389,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41365143,1390,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
41394924,1391,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41424704,1392,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41454485,1393,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
41484266,1394,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41514046,1395,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41543827,1396,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
41573608,1397,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41603388,1398,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41633169,1399,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
41662950,1400,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41692730,1401,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41722511,1402,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
41752292,1403,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41782072,1404,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41811853,1405,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
41841634,1406,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41871414,1407,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41901195,1408,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
41930976,1409,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41960756,1410,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
41990537,1411,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
42020318,1412,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42050098,1413,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42079879,1414,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
42109660,1415,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42139440,1416,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42169221,1417,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
42199002,1418,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42228782,1419,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42258563,1420,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
42288344,1421,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42318124,1422,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42347905,1423,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
42377686,1424,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42407466,1425,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42437247,1426,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
42467028,1427,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42496808,1428,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42526589,1429,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
42556370,1430,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42586150,1431,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42615931,1432,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
42645712,1433,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42675492,1434,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42705273,1435,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
42735054,1436,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42764834,1437,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42794615,1438,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
42824396,1439,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42854176,1440,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42883957,1441,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
42913738,1442,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42943518,1443,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
42973299,1444,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43003080,1445,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43032860,1446,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43062641,1447,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43092422,1448,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43122202,1449,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43151983,1450,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43181764,1451,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43211544,1452,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43241325,1453,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43271106,1454,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43300886,1455,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43330667,1456,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43360448,1457,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43390228,1458,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43420009,1459,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43449790,1460,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43479570,1461,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43509351,1462,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43539132,1463,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43568912,1464,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43598693,1465,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43628474,1466,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43658254,1467,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43688035,1468,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43717816,1469,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43747596,1470,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43777377,1471,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43807158,1472,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43836938,1473,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43866719,1474,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43896500,1475,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43926280,1476,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
43956061,1477,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
43985842,1478,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44015622,1479,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44045403,1480,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
44075184,1481,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44104964,1482,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44134745,1483,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
44164526,1484,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44194306,1485,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44224087,1486,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
44253868,1487,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44283648,1488,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44313429,1489,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
44343210,1490,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44372990,1491,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44402771,1492,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
44432552,1493,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44462332,1494,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44492113,1495,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
44521894,1496,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44551674,1497,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44581455,1498,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
44611236,1499,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44641016,1500,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44670797,1501,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
44700578,1502,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44730358,1503,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44760139,1504,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
44789920,1505,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44819700,1506,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44849481,1507,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
44879262,1508,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44909042,1509,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44938823,1510,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
44968604,1511,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
44998384,1512,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45028165,1513,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
45057946,1514,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45087726,1515,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45117507,1516,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
45147288,1517,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45177068,1518,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45206849,1519,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
45236630,1520,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45266410,1521,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45296191,1522,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
45325972,1523,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45355752,1524,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45385533,1525,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
45415314,1526,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45445094,1527,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45474875,1528,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
45504656,1529,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45534436,1530,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45564217,1531,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
45593998,1532,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45623778,1533,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45653559,1534,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
45683340,1535,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45713120,1536,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45742901,1537,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
45772682,1538,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45802462,1539,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45832243,1540,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
45862024,1541,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45891804,1542,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45921585,1543,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
45951366,1544,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
45981146,1545,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46010927,1546,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
46040708,1547,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46070488,1548,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46100269,1549,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
46130050,1550,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46159830,1551,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46189611,1552,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
46219392,1553,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46249172,1554,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46278953,1555,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
46308734,1556,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46338514,1557,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46368295,1558,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
46398076,1559,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46427856,1560,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46457637,1561,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
46487418,1562,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46517198,1563,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46546979,1564,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
46576760,1565,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46606540,1566,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46636321,1567,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
46666102,1568,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46695882,1569,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46725663,1570,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
46755444,1571,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46785224,1572,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46815005,1573,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
46844786,1574,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46874566,1575,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46904347,1576,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
46934128,1577,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46963908,1578,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
46993689,1579,-1,0,H,frame,$0000,$00,0,$FFC0,0,1,1
47023470,1580,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
47053250,1581,-1,0,L,frame,$0000,$00,0,$FFC0,0,1,1
